SCATS Number,Location,CD_MELWAY,NB_LATITUDE,NB_LONGITUDE,datetime,Flow (Veh/hr)
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,19/10/2006 8:00,485
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,19/10/2006 9:00,338
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,19/10/2006 10:00,332
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,19/10/2006 11:00,398
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,19/10/2006 12:00,391
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,19/10/2006 13:00,429
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,19/10/2006 14:00,458
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,19/10/2006 15:00,583
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,19/10/2006 16:00,647
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,19/10/2006 17:00,855
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,19/10/2006 18:00,574
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,19/10/2006 19:00,430
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,19/10/2006 20:00,316
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,19/10/2006 21:00,269
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,19/10/2006 22:00,206
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,19/10/2006 23:00,159
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,20/10/2006 0:00,80
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,20/10/2006 1:00,41
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,20/10/2006 2:00,33
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,20/10/2006 3:00,30
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,20/10/2006 4:00,29
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,20/10/2006 5:00,37
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,20/10/2006 6:00,130
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,20/10/2006 7:00,283
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,20/10/2006 8:00,483
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,20/10/2006 9:00,306
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,20/10/2006 10:00,362
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,20/10/2006 11:00,340
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,20/10/2006 12:00,422
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,20/10/2006 13:00,445
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,20/10/2006 14:00,338
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,20/10/2006 15:00,517
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,20/10/2006 16:00,657
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,20/10/2006 17:00,740
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,20/10/2006 18:00,633
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,20/10/2006 19:00,367
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,20/10/2006 20:00,234
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,20/10/2006 21:00,218
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,20/10/2006 22:00,245
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,20/10/2006 23:00,211
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,21/10/2006 0:00,137
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,21/10/2006 1:00,62
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,21/10/2006 2:00,47
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,21/10/2006 3:00,27
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,21/10/2006 4:00,37
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,21/10/2006 5:00,39
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,21/10/2006 6:00,55
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,21/10/2006 7:00,118
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,21/10/2006 8:00,250
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,21/10/2006 9:00,355
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,21/10/2006 10:00,443
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,21/10/2006 11:00,482
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,21/10/2006 12:00,552
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,21/10/2006 13:00,510
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,21/10/2006 14:00,429
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,21/10/2006 15:00,503
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,21/10/2006 16:00,473
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,21/10/2006 17:00,427
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,21/10/2006 18:00,381
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,21/10/2006 19:00,260
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,21/10/2006 20:00,226
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,21/10/2006 21:00,204
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,21/10/2006 22:00,243
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,21/10/2006 23:00,230
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,22/10/2006 0:00,204
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,22/10/2006 1:00,133
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,22/10/2006 2:00,88
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,22/10/2006 3:00,65
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,22/10/2006 4:00,33
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,22/10/2006 5:00,31
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,22/10/2006 6:00,46
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,22/10/2006 7:00,96
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,22/10/2006 8:00,157
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,22/10/2006 9:00,216
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,22/10/2006 10:00,407
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,22/10/2006 11:00,376
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,22/10/2006 12:00,383
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,22/10/2006 13:00,404
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,22/10/2006 14:00,373
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,22/10/2006 15:00,409
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,22/10/2006 16:00,393
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,22/10/2006 17:00,445
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,22/10/2006 18:00,344
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,22/10/2006 19:00,261
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,22/10/2006 20:00,209
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,22/10/2006 21:00,230
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,22/10/2006 22:00,142
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,22/10/2006 23:00,101
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,23/10/2006 0:00,47
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,23/10/2006 1:00,27
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,23/10/2006 2:00,17
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,23/10/2006 3:00,17
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,23/10/2006 4:00,14
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,23/10/2006 5:00,51
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,23/10/2006 6:00,127
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,23/10/2006 7:00,203
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,23/10/2006 8:00,435
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,23/10/2006 9:00,357
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,23/10/2006 10:00,309
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,23/10/2006 11:00,396
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,23/10/2006 12:00,405
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,23/10/2006 13:00,386
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,23/10/2006 14:00,433
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,23/10/2006 15:00,577
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,23/10/2006 16:00,703
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,23/10/2006 17:00,774
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,23/10/2006 18:00,598
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,23/10/2006 19:00,344
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,23/10/2006 20:00,258
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,23/10/2006 21:00,198
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,23/10/2006 22:00,170
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,23/10/2006 23:00,61
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,24/10/2006 0:00,43
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,24/10/2006 1:00,23
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,24/10/2006 2:00,11
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,24/10/2006 3:00,9
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,24/10/2006 4:00,19
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,24/10/2006 5:00,39
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,24/10/2006 6:00,134
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,24/10/2006 7:00,277
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,24/10/2006 8:00,421
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,24/10/2006 9:00,355
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,24/10/2006 10:00,375
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,24/10/2006 11:00,378
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,24/10/2006 12:00,414
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,24/10/2006 13:00,388
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,24/10/2006 14:00,364
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,24/10/2006 15:00,548
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,24/10/2006 16:00,641
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,24/10/2006 17:00,825
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,24/10/2006 18:00,625
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,24/10/2006 19:00,377
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,24/10/2006 20:00,327
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,24/10/2006 21:00,267
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,24/10/2006 22:00,209
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,24/10/2006 23:00,107
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,25/10/2006 0:00,72
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,25/10/2006 1:00,42
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,25/10/2006 2:00,20
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,25/10/2006 3:00,18
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,25/10/2006 4:00,17
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,25/10/2006 5:00,40
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,25/10/2006 6:00,122
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,25/10/2006 7:00,249
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,25/10/2006 8:00,417
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,25/10/2006 9:00,331
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,25/10/2006 10:00,361
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,25/10/2006 11:00,375
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,25/10/2006 12:00,425
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,25/10/2006 13:00,422
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,25/10/2006 14:00,407
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,25/10/2006 15:00,530
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,25/10/2006 16:00,650
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,25/10/2006 17:00,747
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,25/10/2006 18:00,561
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,25/10/2006 19:00,434
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,25/10/2006 20:00,274
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,25/10/2006 21:00,241
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,25/10/2006 22:00,225
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,25/10/2006 23:00,106
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,26/10/2006 0:00,49
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,26/10/2006 1:00,34
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,26/10/2006 2:00,15
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,26/10/2006 3:00,14
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,26/10/2006 4:00,16
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,26/10/2006 5:00,34
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,26/10/2006 6:00,101
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,26/10/2006 7:00,272
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,26/10/2006 8:00,478
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,26/10/2006 9:00,374
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,26/10/2006 10:00,348
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,26/10/2006 11:00,332
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,26/10/2006 12:00,334
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,26/10/2006 13:00,413
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,26/10/2006 14:00,414
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,26/10/2006 15:00,510
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,26/10/2006 16:00,728
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,26/10/2006 17:00,793
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,26/10/2006 18:00,608
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,26/10/2006 19:00,335
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,26/10/2006 20:00,280
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,26/10/2006 21:00,272
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,26/10/2006 22:00,220
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,26/10/2006 23:00,120
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,27/10/2006 0:00,58
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,27/10/2006 1:00,49
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,27/10/2006 2:00,23
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,27/10/2006 3:00,24
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,27/10/2006 4:00,21
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,27/10/2006 5:00,36
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,27/10/2006 6:00,120
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,27/10/2006 7:00,274
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,27/10/2006 8:00,451
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,27/10/2006 9:00,374
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,27/10/2006 10:00,372
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,27/10/2006 11:00,379
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,27/10/2006 12:00,457
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,27/10/2006 13:00,403
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,27/10/2006 14:00,472
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,27/10/2006 15:00,575
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,27/10/2006 16:00,617
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,27/10/2006 17:00,684
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,27/10/2006 18:00,564
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,27/10/2006 19:00,423
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,27/10/2006 20:00,208
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,27/10/2006 21:00,237
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,27/10/2006 22:00,203
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,27/10/2006 23:00,201
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,28/10/2006 0:00,137
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,28/10/2006 1:00,73
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,28/10/2006 2:00,65
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,28/10/2006 3:00,43
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,28/10/2006 4:00,32
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,28/10/2006 5:00,38
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,28/10/2006 6:00,56
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,28/10/2006 7:00,121
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,28/10/2006 8:00,251
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,28/10/2006 9:00,357
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,28/10/2006 10:00,446
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,28/10/2006 11:00,550
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,28/10/2006 12:00,521
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,28/10/2006 13:00,510
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,28/10/2006 14:00,379
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,28/10/2006 15:00,476
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,28/10/2006 16:00,440
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,28/10/2006 17:00,412
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,28/10/2006 18:00,345
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,28/10/2006 19:00,283
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,28/10/2006 20:00,215
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,28/10/2006 21:00,200
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,28/10/2006 22:00,193
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,28/10/2006 23:00,201
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,29/10/2006 0:00,159
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,29/10/2006 1:00,104
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,29/10/2006 2:00,16
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,29/10/2006 3:00,73
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,29/10/2006 4:00,55
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,29/10/2006 5:00,54
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,29/10/2006 6:00,55
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,29/10/2006 7:00,91
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,29/10/2006 8:00,130
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,29/10/2006 9:00,151
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,29/10/2006 10:00,283
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,29/10/2006 11:00,358
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,29/10/2006 12:00,377
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,29/10/2006 13:00,401
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,29/10/2006 14:00,433
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,29/10/2006 15:00,381
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,29/10/2006 16:00,414
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,29/10/2006 17:00,423
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,29/10/2006 18:00,368
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,29/10/2006 19:00,277
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,29/10/2006 20:00,227
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,29/10/2006 21:00,190
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,29/10/2006 22:00,134
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,29/10/2006 23:00,99
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,30/10/2006 0:00,56
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,30/10/2006 1:00,31
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,30/10/2006 2:00,14
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,30/10/2006 3:00,9
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,30/10/2006 4:00,16
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,30/10/2006 5:00,32
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,30/10/2006 6:00,116
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,30/10/2006 7:00,249
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,30/10/2006 8:00,457
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,30/10/2006 9:00,327
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,30/10/2006 10:00,358
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,30/10/2006 11:00,361
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,30/10/2006 12:00,363
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,30/10/2006 13:00,413
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,30/10/2006 14:00,426
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,30/10/2006 15:00,511
4034,COTHAM_RD W OF BURKE_RD,045 K07,-37.81184,145.05901,30/10/2006 16:00,673
